58837.614708 21.41128 0.00505 7.04105 57.804 -0.02507 0.00500 0.031834 0.038925  0.0000 0.0000 1.30 3.50 23.70 25.60
58842.610601 21.42526 0.00547 7.04349 57.333 -0.04340 0.00542 0.165571 0.037513 -5.0332 0.1523 1.40 3.50 22.00 23.60
58847.607295 21.42613 0.00362 7.01799 57.839 -0.02096 0.00354 0.146275 0.027371 -5.1196 0.1355 1.90 4.60 30.50 33.00
58848.585978 21.42603 0.00288 7.02496 57.710 -0.02116 0.00278 0.162353 0.022348 -5.0465 0.0935 2.30 5.60 36.70 39.50
58866.571679 21.38902 0.00515 7.04187 57.977 -0.02849 0.00509 0.103881 0.043396 -5.4064 0.4159 1.30 3.20 23.60 26.10
58871.549398 21.42750 0.00685 7.00983 56.247 -0.04308 0.00681 0.198192 0.043549 -4.9177 0.1355 1.30 3.00 17.80 20.50
58886.530225 21.42033 0.00541 7.01836 56.942 -0.03257 0.00535 0.240742 0.040435 -4.8021 0.0964 1.40 3.40 22.50 25.10
58893.524260 21.39082 0.00648 7.00214 57.455 -0.02190 0.00644 0.148177 0.056746 -5.1103 0.2750 0.90 2.60 18.90 22.00
58900.538307 21.39954 0.01140 7.06120 58.220 -0.02027 0.01138 0.006305 0.149209  0.0000 0.0000 0.30 1.10 12.10 14.60
