2.458325349858024623e+06 1.001086625442211719e+00 3.403477714801675770e-04
2.458325370691688266e+06 1.000860989438600690e+00 3.410504280701839776e-04
2.458325391525349580e+06 1.000730520563740233e+00 3.417371427135222585e-04
2.458325412359009497e+06 1.000731537226454249e+00 3.423723461992917490e-04
2.458325433192667551e+06 9.996453358640894349e-01 3.428902854050302758e-04
2.458325454026323743e+06 1.000284740625315250e+00 3.433886739830955973e-04
2.458325474859978538e+06 9.998559330917328181e-01 3.439063480713342846e-04
2.458325495693631005e+06 9.996838239135017457e-01 3.444700577984101961e-04
2.458325516527283005e+06 9.995167758859954121e-01 3.451689768622638490e-04
2.458325537360933144e+06 9.994177102065708862e-01 3.457243965529209788e-04
2.458325558194581885e+06 9.991797165630150745e-01 3.461803798602817073e-04
2.458325579028228763e+06 9.997625507249678911e-01 3.467990130544480504e-04
2.458325599861874711e+06 9.990868508931639580e-01 3.471442682221307263e-04
2.458325620695519261e+06 9.989260065984687520e-01 3.471984804911372804e-04
2.458325641529162414e+06 9.993362980526395711e-01 3.472820868937667315e-04
2.458325662362804636e+06 9.989524114429424451e-01 3.471358306093360745e-04
2.458325683196445461e+06 9.997581712226069062e-01 3.470592390302790621e-04
2.458325704030085821e+06 9.998115734824700729e-01 3.470572566713957339e-04
2.458325724863723852e+06 9.999498002155386978e-01 3.472129159216805227e-04
2.458325745697361883e+06 9.999448157906588586e-01 3.474707492468579210e-04
2.458325766530998517e+06 9.996524291066636314e-01 3.477295450482251042e-04
2.458325787364633754e+06 1.000614410092880657e+00 3.480014141228385781e-04
2.458325808198268525e+06 1.000404085500219642e+00 3.481869089623738510e-04
2.458325829031902365e+06 1.000187800062890764e+00 3.484361570710105857e-04
2.458325849865535274e+06 9.998619552494698581e-01 3.482682050742437669e-04
2.458325870699166786e+06 9.997678816773289956e-01 3.481086461939136671e-04
2.458325891532798298e+06 1.000318089342164818e+00 3.476918006586870438e-04
2.458325912366428412e+06 1.000250799858420026e+00 3.472954375204308696e-04
2.458325933200057596e+06 1.000303480980241799e+00 3.470497265948415213e-04
2.458325954033686314e+06 9.992485239244209838e-01 3.468144440711216480e-04
2.458325974867314100e+06 9.978462804352719040e-01 3.464880270849524384e-04
2.458325995700940490e+06 1.001032112326712076e+00 3.469017167341000127e-04
2.458326016534566879e+06 1.000685918846047517e+00 3.470157815575505541e-04
2.458326037368192803e+06 1.000615865956387518e+00 3.471683083098857803e-04
2.458326058201817796e+06 1.001484578060029218e+00 3.472014973775850257e-04
2.458326079035441391e+06 1.001345095646203776e+00 3.472170477106435748e-04
2.458326099869064987e+06 1.001418450948708072e+00 3.472622912256993007e-04
2.458326120702687651e+06 1.001501585130098793e+00 3.473513995236402201e-04
2.458326141536309384e+06 1.000961217832032180e+00 3.473125607850838540e-04
2.458326162369931117e+06 1.000781379346728395e+00 3.472759400366971631e-04
2.458326183203551918e+06 1.000416515914653193e+00 3.472982856118326947e-04
2.458326204037172254e+06 9.998142575313989644e-01 3.471823338916467773e-04
2.458326224870791193e+06 9.996717634070637626e-01 3.471491834647747235e-04
2.458326245704410132e+06 9.993416012396612036e-01 3.471326325934782474e-04
2.458326266538028605e+06 9.991365275528472090e-01 3.471218272676980694e-04
2.458326287371646147e+06 9.996166687715790644e-01 3.471454757993256497e-04
2.458326308205263223e+06 9.987034108592075521e-01 3.469179166786729362e-04
2.458326329038880300e+06 9.992477348896449119e-01 3.470565679765771666e-04
2.458326349872496445e+06 9.990503691190957269e-01 3.471120413905987457e-04
2.458326370706111193e+06 9.998087402759635589e-01 3.473252549746200842e-04
2.458326391539726406e+06 9.990160585958577366e-01 3.474789923770324604e-04
2.458326412373340689e+06 9.995364542215204873e-01 3.476903938480500932e-04
2.458326433206954505e+06 9.992049717579618573e-01 3.476821305201145554e-04
2.458326454040567856e+06 9.998153640736889836e-01 3.479500009695163788e-04
2.458326474874180742e+06 1.000474681350143058e+00 3.480236344547036026e-04
2.458326495707793161e+06 1.000217597582249152e+00 3.482117125781935716e-04
2.458326516541404650e+06 9.997933461183201587e-01 3.483971741267717767e-04
2.458326537375015672e+06 1.000488302515051275e+00 3.484841303862927248e-04
2.458326558208626695e+06 9.999654277906527833e-01 3.486173519693427903e-04
2.458326579042236786e+06 1.000487539959214134e+00 3.487611507075017120e-04
2.458326599875846412e+06 1.000443615193678193e+00 3.489139162847720811e-04
2.458326620709456038e+06 1.000096591587663619e+00 3.489408939569210244e-04
2.458326641543064732e+06 1.000317743890427380e+00 3.489911263912624123e-04
2.458326662376672495e+06 9.996599744025673751e-01 3.488353047727639142e-04
2.458326683210280724e+06 9.967659487505114990e-01 3.485480798567912211e-04
2.458326704043888021e+06 9.990417333733722094e-01 3.486376555150971757e-04
2.458326724877494853e+06 1.000853380884339172e+00 3.485604163846975378e-04
2.458326745711101219e+06 1.000422931091013767e+00 3.484228443531081892e-04
2.458326766544707119e+06 1.001014660119948996e+00 3.483837135980800016e-04
2.458326787378312554e+06 1.000708081562611262e+00 3.482998306390387190e-04
2.458326808211917523e+06 1.001128918074439378e+00 3.484492236212540796e-04
2.458326829045522027e+06 1.000888166270125224e+00 3.485616446259901728e-04
2.458326849879126064e+06 1.000987582357361960e+00 3.484717366157548206e-04
2.458326870712729637e+06 1.001470772100741646e+00 3.483078628455066978e-04
2.458326891546332743e+06 1.000637809749068019e+00 3.480621958738335398e-04
2.458326912379935849e+06 9.995215189504776943e-01 3.476037057828439375e-04
2.458326933213538025e+06 9.988585219808430171e-01 3.469944335578467880e-04
2.458326954047139734e+06 9.989364437234909966e-01 3.466944840644003100e-04
2.458326974880740978e+06 9.988010122418194969e-01 3.463440775888272931e-04
2.458326995714342222e+06 9.990436419902686271e-01 3.461146617315202334e-04
2.458327016547942068e+06 9.989558191577846413e-01 3.461859618266595979e-04
2.458327037381542381e+06 9.990447323049130857e-01 3.460143149964157354e-04
2.458327058215142228e+06 9.988845752385820953e-01 3.460468256698362400e-04
2.458327079048741609e+06 9.994926043331785470e-01 3.461615794392505904e-04
2.458327099882339593e+06 9.989795129617118352e-01 3.461618471218631571e-04
2.458327120715938043e+06 1.000727934179060918e+00 3.463315754051247129e-04
2.458327141549536027e+06 1.000263185075365380e+00 3.463530631529492150e-04
2.458327183216730133e+06 1.000515157666994170e+00 3.463575025347513789e-04
2.458327204050327186e+06 1.000102032134088992e+00 3.461014942874980562e-04
2.458327224883923307e+06 9.999102168599961482e-01 3.458935521940244501e-04
2.458327245717518497e+06 1.000319015685795510e+00 3.457645930866102917e-04
2.458327266551114153e+06 1.000234990982254324e+00 3.454359451834743502e-04
2.458327287384708878e+06 1.000193466114423391e+00 3.451495949868724862e-04
2.458327308218303137e+06 9.997818871418966413e-01 3.449353457654816659e-04
2.458327329051896930e+06 1.000696433986581591e+00 3.448053714813320266e-04
2.458327349885490723e+06 1.000673432506683724e+00 3.449230286442405888e-04
2.458327370719084051e+06 1.000459309961944321e+00 3.447622815348238591e-04
2.458327391552675981e+06 9.983792271478211244e-01 3.444612920371330363e-04
2.458327412386268377e+06 9.977920976818976939e-01 3.444283569996724214e-04
2.458327433219860308e+06 1.001698287125978082e+00 3.450794851435345922e-04
2.458327454053451307e+06 1.000118994248552218e+00 3.453425573808088810e-04
2.458327474887042772e+06 1.001276964367888489e+00 3.453387216881895617e-04
2.458327495720633306e+06 1.001150917453480060e+00 3.455328701303783515e-04
2.458327516554223374e+06 1.001206023539224610e+00 3.457085827014705890e-04
2.458327537387812510e+06 1.000575725654579751e+00 3.459519250779477246e-04
2.458327558221402112e+06 1.000792200337323523e+00 3.461763303165565648e-04
2.458327579054990783e+06 1.000217813858067739e+00 3.463293697960594802e-04
2.458327599888578989e+06 1.000771773274535814e+00 3.465778521775158215e-04
2.458327620722167194e+06 1.000186422320753055e+00 3.465345133961900484e-04
2.458327641555754934e+06 1.000012587365848082e+00 3.463605568993590226e-04
2.458327662389342207e+06 9.991392940456078620e-01 3.462494327725603805e-04
2.458327683222928550e+06 9.990840913682015323e-01 3.462484791040449121e-04
2.458327704056514893e+06 9.996695580924496172e-01 3.462178868944683027e-04
2.458327724890100770e+06 9.999187192421690185e-01 3.463444210800736985e-04
2.458327745723685715e+06 9.995217238080853495e-01 3.461095243519007555e-04
2.458327766557270661e+06 9.991250940074124509e-01 3.461130640707879525e-04
2.458327787390855607e+06 9.996821680499653473e-01 3.461463493361668486e-04
2.458327808224439621e+06 9.992485397751468268e-01 3.460919059897579102e-04
2.458327829058023170e+06 9.991704191000877477e-01 3.459200348631018751e-04
2.458327870725189336e+06 1.000483509584806585e+00 3.459212998312413342e-04
2.458327891558771487e+06 9.999048244352007897e-01 3.456967394958389045e-04
2.458327912392353639e+06 1.000045104859937917e+00 3.454189990667215016e-04
2.458327933225935325e+06 9.994412949409766656e-01 3.451605653361370708e-04
2.458327954059516545e+06 9.993312402431920871e-01 3.449385443223696585e-04
2.458327974893096834e+06 1.000011785508007733e+00 3.447456014537401991e-04
2.458327995726677123e+06 1.000184758201580593e+00 3.445723931066360765e-04
2.458328016560256947e+06 1.000322819873688207e+00 3.444371059609824021e-04
2.458328037393835839e+06 1.000212583376281161e+00 3.445001743093410750e-04
2.458328058227415197e+06 1.000038280730853657e+00 3.444450391925012135e-04
2.458328079060993623e+06 1.000308636177228649e+00 3.446152048706098360e-04
2.458328099894571584e+06 1.000307662124958252e+00 3.446875115334528997e-04
2.458328120728149079e+06 9.963372809979232914e-01 3.442224961067355928e-04
2.458328141561726574e+06 1.000130967018641348e+00 3.446399416390961154e-04
2.458328162395303603e+06 1.000815753199124192e+00 3.446590071420827504e-04
2.458328183228879701e+06 1.000869503577520359e+00 3.446911931251799618e-04
2.458328204062455799e+06 1.000843623813069794e+00 3.445216719337960694e-04
2.458328224896031432e+06 1.001226198706922643e+00 3.444997341835075101e-04
2.458328245729606133e+06 1.000863978459991754e+00 3.443633131692765180e-04
2.458328266563180834e+06 1.000743389350393864e+00 3.442459940996792783e-04
2.458328287396755069e+06 1.000399779695869684e+00 3.440708393761026719e-04
2.458328308230328839e+06 1.000463221103814693e+00 3.441129104320174697e-04
2.458328329063902143e+06 9.991544505909143448e-01 3.437750838004211863e-04
2.458328349897474982e+06 9.999645581011010753e-01 3.437508995458519578e-04
2.458328370731047820e+06 9.994549991051033810e-01 3.436573564308400088e-04
2.458328391564619262e+06 9.994965612528660115e-01 3.436804500702638973e-04
2.458328412398191169e+06 9.993517842678502072e-01 3.436558311400897511e-04
2.458328433231762145e+06 9.990009643020399954e-01 3.437259174387374133e-04
2.458328454065333121e+06 9.991336487476896178e-01 3.437910067152522985e-04
2.458328474898903165e+06 9.986076763790830979e-01 3.438753859601512597e-04
2.458328495732473210e+06 9.989098037380892414e-01 3.439249400984096638e-04
2.458328516566042788e+06 9.989110382300990798e-01 3.441501009885989835e-04
2.458328537399611436e+06 1.000166501627134608e+00 3.445058312121876713e-04
2.458328558233180083e+06 9.993822212636747082e-01 3.446001670913378641e-04
2.458328579066748265e+06 9.997665136851335843e-01 3.448464819311054808e-04
2.458328599900315981e+06 1.000384475416124408e+00 3.450197585620765539e-04
2.458328620733882766e+06 1.000187147105422669e+00 3.450568672484479664e-04
2.458328641567450017e+06 1.000195297823864848e+00 3.451216729630609734e-04
2.458328662401016336e+06 1.000174473553300469e+00 3.449921393168000326e-04
2.458328683234581724e+06 9.999506439939765956e-01 3.449430512644419719e-04
2.458328704068147577e+06 1.000332476562263206e+00 3.449503351227726404e-04
2.458328724901712500e+06 1.000132923385796069e+00 3.449935396396034922e-04
2.458328745735277422e+06 1.000219590931691993e+00 3.449744968544130887e-04
2.458328766568840947e+06 1.000401875620426040e+00 3.450430497627471555e-04
2.458328787402404938e+06 1.000761399053036405e+00 3.451796032651896300e-04
2.458328808235968463e+06 1.000505391776106867e+00 3.451155500466798125e-04
2.458328829069531057e+06 9.982533376448983198e-01 3.447950349383426460e-04
2.458328849903093185e+06 9.987142191989963891e-01 3.449896316600569693e-04
2.458328870736655314e+06 1.001326922488956717e+00 3.450777782356530070e-04
2.458328891570216976e+06 1.001005751099068197e+00 3.448876226889060191e-04
2.458328912403777707e+06 1.000761341808441562e+00 3.448776614990550749e-04
2.458328933237338439e+06 1.001176093999607497e+00 3.445535097457347101e-04
2.458328954070898704e+06 1.001068355143405419e+00 3.444256018315710525e-04
2.458328974904458039e+06 1.000759697329919096e+00 3.443133660007837793e-04
2.458328995738017838e+06 1.000765389233571945e+00 3.441729641574762535e-04
2.458329016571576707e+06 1.000871500824039417e+00 3.441220114448185997e-04
2.458329037405135110e+06 1.000164238163595787e+00 3.440235921865023049e-04
2.458329058238692582e+06 9.998192711388506071e-01 3.440026137185836475e-04
2.458329079072250519e+06 9.996381741355667705e-01 3.440800093550533791e-04
2.458329099905807525e+06 9.998427518253286683e-01 3.441457822473436884e-04
2.458329120739363600e+06 9.991169411237647013e-01 3.441171590533014120e-04
2.458329141572920140e+06 9.994165438279565272e-01 3.442391960426366957e-04
2.458329162406475749e+06 9.982510111867912705e-01 3.442749724512654454e-04
2.458329183240031358e+06 9.998371569825303951e-01 3.442643117568292780e-04
2.458329204073585570e+06 9.990174308511642343e-01 3.442173809082576955e-04
2.458329224907140248e+06 9.996324598092674041e-01 3.442620540353337889e-04
2.458329245740694460e+06 9.997978751178507872e-01 3.441591844538040334e-04
2.458329266574247275e+06 9.996196848295381132e-01 3.441594475950961012e-04
2.458329287407800555e+06 1.000053191578957446e+00 3.441419405565709520e-04
2.458329308241353370e+06 9.999867907731156969e-01 3.441027801009357732e-04
2.458329329074905720e+06 9.997772982518976503e-01 3.439091879487059049e-04
2.458329349908456672e+06 9.993846395535715965e-01 3.438538125695505209e-04
2.458329370742008090e+06 9.992314259119492448e-01 3.437860987716445682e-04
2.458329391575559042e+06 9.999456523521936813e-01 3.438171065034142200e-04
2.458329412409109063e+06 1.000412797283197985e+00 3.437274942404206141e-04
2.458329433242659084e+06 1.000430182040059401e+00 3.436965574717154343e-04
2.458329454076208640e+06 9.997223081758608298e-01 3.437302257758879931e-04
2.458329474909757730e+06 1.001177482004386388e+00 3.439846736444703706e-04
2.458329495743305888e+06 1.001014457594590734e+00 3.439644675526301186e-04
2.458329516576854046e+06 1.000069962165454074e+00 3.441049737166930206e-04
2.458329537410401739e+06 9.984133741571964427e-01 3.439279623648656969e-04
2.458329558243948501e+06 9.973772742683832959e-01 3.439671141481020849e-04
2.458329579077495262e+06 1.000946527744462689e+00 3.445529150390369772e-04
2.458329599911042023e+06 1.000232693550220819e+00 3.445445020290407480e-04
2.458329620744587854e+06 1.001537093408065848e+00 3.447542764391394962e-04
2.458329641578132752e+06 1.000241134451124614e+00 3.446738797266653601e-04
2.458329662411677651e+06 9.999063444288283087e-01 3.446571208413290260e-04
2.458329683245222550e+06 1.000146874499997063e+00 3.446211973966894137e-04
2.458329704078766052e+06 1.001088033502952612e+00 3.446758432148777662e-04
2.458329724912309553e+06 1.000795540785013982e+00 3.446965507288746893e-04
2.458329745745853055e+06 9.999977824527616077e-01 3.445889315567460774e-04
2.458329766579395626e+06 9.999269953661129584e-01 3.446159646619872193e-04
2.458329787412937265e+06 9.998119364469383319e-01 3.445467742873100942e-04
2.458329808246479370e+06 9.997044119007743035e-01 3.445163803237350766e-04
2.458329829080020543e+06 9.987679843062829965e-01 3.444437317342384096e-04
2.458329849913561251e+06 9.996340137749230026e-01 3.444860073096543142e-04
2.458329870747101493e+06 9.994621224442498120e-01 3.444467080143400698e-04
2.458329891580641735e+06 9.989649014092104595e-01 3.443090330108698619e-04
2.458329912414181046e+06 9.992500723797274054e-01 3.441185201247695083e-04
2.458329933247719891e+06 9.992212868376978419e-01 3.439536766296210171e-04
2.458329954081258271e+06 9.996120517387393489e-01 3.439069765988313145e-04
2.458329974914796650e+06 9.993207221021321862e-01 3.436970189375335204e-04
2.458330037415408064e+06 1.000076049615585605e+00 3.435768700648724762e-04
2.458330058248944581e+06 1.000338991744486039e+00 3.435347311254698935e-04
2.458330099916015286e+06 1.001232375727016954e+00 3.437349545743928914e-04
2.458330120749550406e+06 1.000421006932503909e+00 3.437403371798286394e-04
2.458330141583084129e+06 1.000982265614988043e+00 3.437808793637402638e-04
2.458330162416618317e+06 9.996701140649180140e-01 3.437707868784097313e-04
2.458330183250152040e+06 1.000487429735610112e+00 3.437240606416020416e-04
2.458330204083685298e+06 9.997503324315242246e-01 3.438105064079604364e-04
2.458330224917217158e+06 1.000810262148961849e+00 3.437648132220488210e-04
2.458330245750749484e+06 9.995877097565446512e-01 3.436822884213788418e-04
2.458330266584281344e+06 9.973538577120127924e-01 3.432754777418618405e-04
2.458330287417812273e+06 1.000595770191412548e+00 3.434412984288513944e-04
2.458330308251343202e+06 1.001532258651509411e+00 3.435523903977259264e-04
2.458330329084873199e+06 1.001458507498828698e+00 3.433699201100209419e-04
2.458330370751932263e+06 1.000322315001086926e+00 3.431297363455967616e-04
2.458330391585461330e+06 1.000629289079104867e+00 3.431697033523713474e-04
2.458330412418989930e+06 9.998943617492238589e-01 3.430367607963402199e-04
2.458330433252517600e+06 1.000513647204977152e+00 3.430911136117863322e-04
2.458330454086045269e+06 9.999080271930564923e-01 3.429846206982294218e-04
2.458330474919572007e+06 1.000216359321606463e+00 3.430452279041822268e-04
2.458330495753098745e+06 9.993541836540456025e-01 3.429886209467122513e-04
2.458330516586624552e+06 9.990501537973072166e-01 3.431382347343498438e-04
2.458330537420150358e+06 9.990400952677256363e-01 3.430985362357377396e-04
2.458330558253675699e+06 9.992410884498226231e-01 3.433304400820151895e-04
2.458330579087200109e+06 9.992591666472793177e-01 3.433976316603076155e-04
2.458330599920724519e+06 9.990970137875667678e-01 3.435271730259086432e-04
2.458330620754248463e+06 9.992280759083849162e-01 3.436230296269603222e-04
2.458330641587771941e+06 9.986657843527451117e-01 3.435796072308893757e-04
2.458330662421294488e+06 9.991999663255889397e-01 3.437862368177379505e-04
2.458330683254817035e+06 9.993543000940710019e-01 3.436791297578074725e-04
2.458330704088339116e+06 9.986281488614781043e-01 3.436255875677033853e-04
2.458330724921860266e+06 1.000945500639791375e+00 3.438028792151794338e-04
2.458330745755381417e+06 1.000489058829505673e+00 3.437171780967517042e-04
2.458330766588902101e+06 1.000048845019548605e+00 3.436510126885262213e-04
2.458330787422421854e+06 1.000044227679475872e+00 3.437110123194624697e-04
2.458330808255941607e+06 9.999021309606752617e-01 3.436865890413985051e-04
2.458330829089460894e+06 9.996539054246172951e-01 3.435717149734438740e-04
2.458330849922979716e+06 1.000228157190623968e+00 3.436044961223602202e-04
2.458330870756497607e+06 1.000547971776167389e+00 3.435992135719664691e-04
2.458330891590015497e+06 1.000258973990520994e+00 3.434941307652019586e-04
2.458330912423532922e+06 1.002016901116249636e+00 3.435166109008532150e-04
2.458330933257049415e+06 1.000907122358141610e+00 3.433796393937733264e-04
2.458330954090565909e+06 1.000326023717581503e+00 3.432996345021904067e-04
2.458330974924081936e+06 9.978143670243491137e-01 3.427661309063711830e-04
2.458330995757597499e+06 9.985978587238756310e-01 3.429811518063159595e-04
2.458331016591112595e+06 1.001518138801261726e+00 3.431516578985025303e-04
2.458331037424627226e+06 1.000988292710133454e+00 3.429858152744887849e-04
2.458331058258141391e+06 1.000473541617043383e+00 3.430671274771901675e-04
2.458331079091654625e+06 1.001125589860064169e+00 3.430595124568556467e-04
2.458331099925167859e+06 1.000665542745490910e+00 3.430364174187141364e-04
2.458331120758680627e+06 1.000862966941980625e+00 3.431272169755730708e-04
2.458331141592192929e+06 1.000383473925638089e+00 3.430555798506187883e-04
2.458331162425704300e+06 1.000888423698888641e+00 3.430914429382593252e-04
2.458331183259215672e+06 1.000163489935556038e+00 3.430435743901297132e-04
2.458331204092726577e+06 1.000223256329436872e+00 3.429564032295262673e-04
2.458331224926236551e+06 9.995476230227378078e-01 3.430889827079477506e-04
2.458331245759746991e+06 9.996024215255397971e-01 3.428930792347946541e-04
2.458331266593256500e+06 9.989718460035241776e-01 3.426243111543608266e-04
2.458331287426765542e+06 9.996385734966566350e-01 3.427718909128674206e-04
2.458331308260273654e+06 9.994236738615671634e-01 3.424906853799312306e-04
2.458331329093781766e+06 9.983328832692395238e-01 3.423047476233219010e-04
2.458331349927289411e+06 9.992006634085249805e-01 3.423574916291979658e-04
2.458331370760796126e+06 9.991399539769714178e-01 3.421665222754117510e-04
2.458331391594302841e+06 9.992186527477940894e-01 3.421062030867012176e-04
2.458331412427809555e+06 9.996348184169426832e-01 3.421705570864249897e-04
2.458331433261315338e+06 9.995371665965860908e-01 3.420314558620362894e-04
2.458331454094820190e+06 1.000216632146097462e+00 3.420191549664406598e-04
2.458331474928325042e+06 9.993395499155637296e-01 3.420916940159018644e-04
2.458331495761829428e+06 9.999666180112343206e-01 3.421232914841791910e-04
2.458331516595332883e+06 1.000055044690517869e+00 3.421497478112521919e-04
2.458331537428836804e+06 1.000761558704164056e+00 3.424426270626916872e-04
2.458331558262339793e+06 1.001044486143002565e+00 3.423740302006642879e-04
2.458331579095842317e+06 1.000313915856168689e+00 3.423636310092670158e-04
2.458331599929343909e+06 9.999598737550211558e-01 3.424190100404830958e-04
2.458331620762845501e+06 9.997814421286365105e-01 3.426235384746853215e-04
2.458331641596346628e+06 1.000083976479839043e+00 3.425823556910576289e-04
2.458331662429847289e+06 1.000448454177916169e+00 3.426102389519780243e-04
2.458331683263347484e+06 9.988278672714356876e-01 3.424524739858987956e-04
2.458331704096847214e+06 9.969948173558075277e-01 3.422682716065350702e-04
2.458331724930346478e+06 1.000543140913156659e+00 3.426315160946104407e-04
2.458331745763844810e+06 1.001132810114646166e+00 3.428939514384216308e-04
2.458331766597343609e+06 1.000968652113572555e+00 3.425713590961194954e-04
2.458331787430841476e+06 1.000724461982918978e+00 3.425136787003894736e-04
2.458331808264338411e+06 1.000656728996164979e+00 3.424877768534267909e-04
2.458331829097835347e+06 1.000863300209985818e+00 3.425462059157141094e-04
2.458331849931332283e+06 1.001014497589414631e+00 3.425171491119108347e-04
2.458331870764828287e+06 1.000696428390779991e+00 3.424187151561182310e-04
2.458331891598323360e+06 9.995663460005201895e-01 3.422892528052630672e-04
2.458331912431818433e+06 9.999487118556626974e-01 3.422374591821683728e-04
2.458331933265313506e+06 9.994443847501626177e-01 3.420905354911108441e-04
2.458331954098807182e+06 9.990312158077472304e-01 3.421074068590502170e-04
2.458331974932300858e+06 9.996411234707379689e-01 3.420120408038399527e-04
2.458331995765794069e+06 9.988774968641421781e-01 3.418726174284271338e-04
2.458332016599287279e+06 9.997077530870244200e-01 3.418518837413456234e-04
2.458332037432779092e+06 9.992113973269305394e-01 3.418068512959534892e-04
2.458332058266270906e+06 9.993598456816463749e-01 3.417205764657945885e-04
2.458332079099762719e+06 9.988457776762527107e-01 3.417046551307825969e-04
2.458332099933253136e+06 9.990846600322333959e-01 3.416355180145961884e-04
2.458332120766743552e+06 9.999403946935666587e-01 3.417882866761229321e-04
2.458332141600233968e+06 9.997579485174501457e-01 3.418897200010825236e-04
2.458332162433723453e+06 9.993781618531787370e-01 3.417636101778278885e-04
2.458332183267212007e+06 9.996802656500207718e-01 3.418054930131281905e-04
2.458332204100701027e+06 9.999992904861464416e-01 3.417169464282562874e-04
2.458332224934189115e+06 1.001237892237924365e+00 3.417793541338488275e-04
2.458332245767676271e+06 9.993442640397024457e-01 3.416830526406253806e-04
2.458332266601163894e+06 9.996904971174994659e-01 3.416697875613008539e-04
2.458332287434650585e+06 1.000336899585566597e+00 3.416413409545742568e-04
2.458332308268137276e+06 1.001081786097217430e+00 3.415384739971176063e-04
2.458332329101622570e+06 1.000464485441378670e+00 3.414809880230726619e-04
2.458332349935108330e+06 1.000090004539243793e+00 3.412667205877358651e-04
2.458332370768593159e+06 9.998557306669783040e-01 3.411325667677387111e-04
