2458706.69756655 2458706.70103006 2458706.70024151 1.776749 3.061 1036.219 1024.327 1.2223466874626054 0.0067880356539528576
2458706.69771701 2458706.70118053 2458706.70039197 1.775339 3.042 1036.335 1024.389 1.2382873967467747 0.0068791754267685905
2458706.69786748 2458706.701331   2458706.70054244 1.773931 3.163 1036.318 1024.509 1.2366848302601445 0.0068938450341335
2458706.69801794 2458706.70148146 2458706.70069291 1.772511 3.165 1036.356 1024.567 1.2170383455771094 0.006884387470856532
2458706.6981684  2458706.70163193 2458706.70084338 1.771105 3.112 1036.352 1024.384 1.2141748027124988 0.0068673526624856195
2458706.69831887 2458706.7017824  2458706.70099384 1.769697 3.047 1036.216 1024.423 1.2275947637568767 0.006839489776519592
2458706.69846933 2458706.70193287 2458706.70114431 1.768293 3.098 1036.119 1024.537 1.2354312855169909 0.006902247310947526
2458706.69860822 2458706.70207176 2458706.7012832  1.766904 3.068 1036.159 1024.392 1.2352573141228484 0.00689374324010526
2458706.69875868 2458706.70222223 2458706.70143367 1.765512 3.108 1036.082 1024.323 1.2319623102696815 0.00689752374494048
2458706.69890914 2458706.70237269 2458706.70158414 1.764111 3.085 1036.368 1024.527 1.2255691343939317 0.006878449836253175
2458706.69905961 2458706.70252316 2458706.7017346  1.762732 3.218 1036.293 1024.475 1.256183689487795  0.007060879421905256
2458706.69921007 2458706.70267363 2458706.70188507 1.761339 3.06  1036.186 1024.382 1.2241924184203032 0.0068822168091167875
2458706.69936053 2458706.70282409 2458706.70203554 1.759954 3.046 1036.207 1024.335 1.2270227189563134 0.006830472088065882
2458706.699511   2458706.70297456 2458706.70218601 1.758557 3.104 1036.363 1024.46  1.237120706044432  0.006948633655181219
2458706.69966146 2458706.70312503 2458706.70233647 1.757174 3.051 1036.296 1024.451 1.2241581417835017 0.006873956368953968
2458706.69981192 2458706.7032755  2458706.70248694 1.755806 3.081 1036.263 1024.406 1.2400498389837722 0.006950263807387662
2458706.69996238 2458706.70342596 2458706.70263741 1.754433 3.052 1036.333 1024.342 1.2610670226914538 0.007015742974295674
2458706.70011285 2458706.70357643 2458706.70278787 1.753055 3.041 1036.263 1024.488 1.2106650020364838 0.006758993268189885
2458706.70025174 2458706.70371532 2458706.70292677 1.751692 3.071 1036.375 1024.531 1.217794548169756  0.006844586987162198
2458706.7004022  2458706.70386579 2458706.70307723 1.750328 3.129 1036.247 1024.426 1.219742748719425  0.006902039919835144
2458706.70055266 2458706.70401626 2458706.7032277  1.748959 3.094 1036.321 1024.449 1.231415151569745  0.006977256651377824
2458706.70070312 2458706.70416672 2458706.70337817 1.747601 3.063 1036.278 1024.381 1.200099447176932  0.006746077503898499
2458706.70085359 2458706.70431719 2458706.70352864 1.74624  3.027 1036.237 1024.453 1.2306657253220878 0.006872584265818439
2458706.70100405 2458706.70446766 2458706.7036791  1.744887 3.111 1036.075 1024.456 1.2239266228113794 0.006869807378050503
2458706.70115451 2458706.70461812 2458706.70382957 1.74354  3.185 1036.224 1024.47  1.1983413836588512 0.006747996921173001
2458706.70130498 2458706.70476859 2458706.70398004 1.742198 3.07  1036.199 1024.362 1.2427870705895419 0.0069086895103707534
2458706.70145544 2458706.70491906 2458706.7041305  1.740855 3.088 1036.369 1024.489 1.2474809520639552 0.0069297326291119545
2458706.70159433 2458706.70505795 2458706.7042694  1.739513 3.114 1036.252 1024.368 1.2340565105987271 0.006872898303682654
2458706.70175637 2458706.70521999 2458706.70443144 1.738143 3.098 1036.368 1024.532 1.2441916043813739 0.006964605278908889
2458706.70189525 2458706.70535889 2458706.70457033 1.736814 3.168 1036.347 1024.429 1.2412806767481164 0.006887883549672259
2458706.70204572 2458706.70550935 2458706.7047208  1.735474 3.295 1036.261 1024.402 1.2300455455387371 0.006951522904031959
2458706.70219618 2458706.70565982 2458706.70487127 1.73414  3.105 1036.311 1024.487 1.2256500717944223 0.00685697996832938
2458706.70234664 2458706.70581029 2458706.70502173 1.73281  3.05  1036.284 1024.412 1.2343571709974637 0.0069132947567124795
2458706.70249711 2458706.70596075 2458706.7051722  1.731483 3.076 1036.209 1024.416 1.2087872843221155 0.006833141817805586
2458706.70264757 2458706.70611122 2458706.70532267 1.730151 3.183 1036.182 1024.432 1.2265205206591807 0.006883254641832537
2458706.70279803 2458706.70626169 2458706.70547313 1.728841 3.04  1036.18  1024.491 1.2528997017918337 0.006980194625442836
2458706.7029485  2458706.70641216 2458706.7056236  1.727521 3.111 1036.166 1024.478 1.2013675508867245 0.006750127685229625
2458706.70309896 2458706.70656262 2458706.70577407 1.7262   3.043 1036.125 1024.394 1.212987071494474  0.006787771534671764
2458706.70323785 2458706.70670152 2458706.70591296 1.724885 3.169 1036.259 1024.462 1.2494596126115278 0.007035936441375882
2458706.70338831 2458706.70685198 2458706.70606343 1.723578 3.073 1036.217 1024.448 1.1978397259850704 0.006768331932745609
2458706.70353877 2458706.70700245 2458706.70621389 1.722278 3.132 1036.202 1024.377 1.2155641062859857 0.006836596939198307
2458706.70368924 2458706.70715292 2458706.70636436 1.720983 3.192 1036.336 1024.406 1.2564334851117174 0.006978185899958305
2458706.7038397  2458706.70730338 2458706.70651483 1.719678 3.088 1036.382 1024.393 1.2373256103089778 0.0068940650729724445
2458706.70399016 2458706.70745385 2458706.7066653  1.718354 3.082 1036.389 1024.597 1.2235053028346121 0.006832508663926222
2458706.70414062 2458706.70760432 2458706.70681576 1.717052 3.09  1036.286 1024.454 1.2650894820039262 0.007056608032877888
2458706.70429109 2458706.70775479 2458706.70696623 1.715752 3.062 1036.318 1024.39  1.2266662630331149 0.006838705604861568
2458706.70444155 2458706.70790525 2458706.7071167  1.714462 3.013 1036.231 1024.469 1.225014217034194  0.006885480634335415
2458706.70459201 2458706.70805572 2458706.70726716 1.71317  3.091 1036.41  1024.407 1.2422175114237788 0.006883299806276025
2458706.70474248 2458706.70820619 2458706.70741763 1.711882 3.029 1036.271 1024.368 1.2455834881671697 0.006866471992589067
2458706.70488137 2458706.70834508 2458706.70755652 1.710595 3.05  1036.166 1024.328 1.2406267886386058 0.006902225037769169
2458706.70503183 2458706.70849555 2458706.70770699 1.709302 3.18  1036.295 1024.516 1.2473632595605872 0.006942996080342219
2458706.70518229 2458706.70864601 2458706.70785746 1.708022 3.115 1036.211 1024.501 1.261259563565318  0.00705738646057142
2458706.70533275 2458706.70879648 2458706.70800793 1.706743 3.06  1036.189 1024.585 1.2383534776837217 0.006948307416829397
2458706.70548322 2458706.70894695 2458706.70815839 1.705466 3.007 1035.996 1024.361 1.2399644314594875 0.006854680930178264
2458706.70563368 2458706.70909741 2458706.70830886 1.704201 3.026 1036.249 1024.428 1.236561208105037  0.006837021743799374
2458706.70578414 2458706.70924788 2458706.70845933 1.702929 3.106 1036.457 1024.475 1.264693578520333  0.007048068434836535
2458706.70593461 2458706.70939835 2458706.70860979 1.701664 3.041 1036.357 1024.547 1.2082184590661844 0.006756911725503422
2458706.70608507 2458706.70954882 2458706.70876026 1.700396 3.065 1036.418 1024.367 1.2400220698933713 0.006917460211414835
2458706.70623553 2458706.70969928 2458706.70891073 1.699112 3.214 1036.365 1024.413 1.2196703429611406 0.006819433427667464
2458706.706386   2458706.70984975 2458706.7090612  1.69785  2.987 1036.035 1024.339 1.2045114732054236 0.006718461753918749
2458706.70653646 2458706.71000022 2458706.70921166 1.696581 3.147 1036.365 1024.538 1.228749523424377  0.006856217895856198
2458706.70668692 2458706.71015068 2458706.70936213 1.695333 3.001 1036.315 1024.409 1.2170353202848514 0.0067845552414439285
2458706.70682581 2458706.71028958 2458706.70950102 1.694073 3.008 1036.186 1024.47  1.2082836325330881 0.006748034360692778
2458706.70697627 2458706.71044004 2458706.70965149 1.692822 3.086 1036.394 1024.371 1.2156765110254817 0.006807500197991682
2458706.70712674 2458706.71059051 2458706.70980196 1.691577 3.071 1036.243 1024.528 1.236808323370344  0.006884414224266319
2458706.7072772  2458706.71074098 2458706.70995242 1.690328 3.233 1036.23  1024.468 1.224037716405314  0.006770966214933512
2458706.70742766 2458706.71089145 2458706.71010289 1.689083 2.991 1036.192 1024.478 1.2384111246792764 0.006858810835066059
2458706.70757812 2458706.71104191 2458706.71025336 1.687848 3.032 1036.21  1024.398 1.2580406027360682 0.006960530350354
2458706.70772859 2458706.71119238 2458706.71040382 1.68661  3.054 1036.326 1024.489 1.2152752838897982 0.006785653994377283
2458706.70787905 2458706.71134285 2458706.71055429 1.68537  3.214 1036.283 1024.407 1.237368371690195  0.006877300360101176
2458706.70802951 2458706.71149331 2458706.71070476 1.684145 3.064 1036.196 1024.456 1.239056655500662  0.0068527064079894435
2458706.70817998 2458706.71164378 2458706.71085523 1.682904 3.046 1036.183 1024.455 1.204725342715049  0.006707241041121942
2458706.70831887 2458706.71178267 2458706.71099412 1.681685 3.035 1036.267 1024.447 1.2229444095711097 0.00681373501874661
2458706.7084809  2458706.71194472 2458706.71115616 1.680438 3.03  1036.281 1024.419 1.2130880514034552 0.006762578010990934
2458706.70861979 2458706.71208361 2458706.71129505 1.679213 3.134 1036.338 1024.398 1.1971003267328972 0.0067018284752711176
2458706.70877025 2458706.71223408 2458706.71144552 1.677999 3.185 1036.472 1024.479 1.2344465072260282 0.0069443380921214715
2458706.70892072 2458706.71238454 2458706.71159599 1.676778 3.119 1036.256 1024.366 1.2291934790217696 0.006862361884207831
2458706.70907118 2458706.71253501 2458706.71174645 1.675562 3.034 1036.221 1024.519 1.218803663830045  0.0067708399608077665
2458706.70922164 2458706.71268548 2458706.71189692 1.674345 3.067 1036.341 1024.479 1.217236173000437  0.006806010451200355
2458706.70937211 2458706.71283594 2458706.71204739 1.673136 3.08  1036.362 1024.504 1.2312053217611554 0.006871133303938928
2458706.70952257 2458706.71298641 2458706.71219786 1.671929 3.174 1036.277 1024.543 1.22329499466123   0.006924721781745088
2458706.70967303 2458706.71313688 2458706.71234832 1.67072  3.013 1035.998 1024.362 1.2354784496233115 0.006920817521617959
2458706.7098235  2458706.71328735 2458706.71249879 1.669515 3.044 1035.977 1024.37  1.235369935052033  0.0068639416823753135
2458706.70996238 2458706.71342624 2458706.71263768 1.668319 3.094 1036.377 1024.277 1.2141399207329429 0.006785737061745362
2458706.71011285 2458706.7135767  2458706.71278815 1.667129 3.114 1036.286 1024.555 1.2558763260580124 0.007024227702406352
2458706.71026331 2458706.71372717 2458706.71293862 1.665931 3.164 1036.533 1024.432 1.2104355035544223 0.00691320131836869
2458706.71041377 2458706.71387764 2458706.71308908 1.664734 3.041 1036.331 1024.305 1.2125094848821973 0.006833099943799535
2458706.71056424 2458706.71402811 2458706.71323955 1.663543 3.103 1036.354 1024.384 1.2211025283753756 0.00679673471256033
2458706.7107147  2458706.71417857 2458706.71339002 1.66233  3.116 1036.307 1024.49  1.2246863427132924 0.006829431551682741
2458706.71086516 2458706.71432904 2458706.71354049 1.661142 3.045 1036.272 1024.523 1.2291352017321455 0.006845282801293344
2458706.71101562 2458706.71447951 2458706.71369095 1.659957 3.088 1036.368 1024.304 1.2282922023826204 0.006874067650220564
2458706.71116609 2458706.71462997 2458706.71384142 1.658777 3.05  1036.398 1024.433 1.2049824444072899 0.00674090034360754
2458706.71131655 2458706.71478044 2458706.71399189 1.657584 2.993 1036.392 1024.426 1.2447136532938252 0.006909961263483429
2458706.71146701 2458706.71493091 2458706.71414235 1.656404 3.05  1036.134 1024.585 1.2152384105479221 0.006833226351913184
2458706.71161748 2458706.71508138 2458706.71429282 1.655227 3.109 1036.304 1024.468 1.2239305572096746 0.006861141055342553
2458706.71175637 2458706.71522027 2458706.71443171 1.654055 3.155 1036.105 1024.472 1.2300583293822154 0.006907091705323045
2458706.71190683 2458706.71537074 2458706.71458218 1.652877 3.123 1036.173 1024.456 1.219493074569298  0.006873316901553948
2458706.71205729 2458706.7155212  2458706.71473265 1.65171  3.024 1036.208 1024.311 1.233255305294341  0.006844499839665307
2458706.71220775 2458706.71567167 2458706.71488311 1.650548 3.069 1036.151 1024.554 1.2392541993738921 0.006944209988672818
2458706.71235822 2458706.71582214 2458706.71503358 1.649384 3.059 1036.261 1024.445 1.2476727732470214 0.006915246904785368
2458706.71250868 2458706.7159726  2458706.71518405 1.648219 3.123 1036.354 1024.463 1.2273469954867842 0.006882613761863407
2458706.71265914 2458706.71612307 2458706.71533452 1.647062 3.032 1036.418 1024.485 1.221215629992607  0.006809344327756411
2458706.71280961 2458706.71627354 2458706.71548498 1.645906 3.042 1036.418 1024.467 1.2218203535963483 0.006848615498710987
2458706.71296007 2458706.71642401 2458706.71563545 1.644726 3.122 1036.317 1024.384 1.2523573180284011 0.007072490584438423
2458706.71311053 2458706.71657447 2458706.71578592 1.643572 3.151 1036.181 1024.417 1.2433539279514176 0.006959161452902261
2458706.713261   2458706.71672494 2458706.71593638 1.642422 2.818 1036.154 1024.479 1.23153730408694   0.006853167306514687
2458706.71341146 2458706.71687541 2458706.71608685 1.641275 3.33  1036.237 1024.323 1.233264799959692  0.006936354795176615
2458706.71355035 2458706.7170143  2458706.71622574 1.640133 3.084 1036.293 1024.569 1.256638195996445  0.00703732102309957
2458706.71370081 2458706.71716477 2458706.71637621 1.638986 3.187 1036.196 1024.34  1.2283179872549783 0.006814588687833938
2458706.71385127 2458706.71731523 2458706.71652668 1.637844 3.008 1036.417 1024.451 1.2042116479163836 0.006718164589736917
2458706.71400174 2458706.7174657  2458706.71667715 1.636709 3.215 1036.288 1024.447 1.2344896748295997 0.006942337584362994
2458706.7141522  2458706.71761617 2458706.71682761 1.635564 3.009 1036.339 1024.593 1.2025268215138063 0.00668709118193593
2458706.71430266 2458706.71776663 2458706.71697808 1.634432 3.081 1036.381 1024.526 1.2597864884133545 0.00699277094660511
2458706.71445312 2458706.7179171  2458706.71712855 1.6333   3.157 1036.191 1024.357 1.2139795247389524 0.0067439235502778595
2458706.71460359 2458706.71806757 2458706.71727901 1.632171 3.078 1036.358 1024.359 1.2157389955670381 0.006854842896550505
2458706.71475405 2458706.71821804 2458706.71742948 1.631044 3.105 1036.266 1024.42  1.2315912105367703 0.006805818149377287
2458706.71489294 2458706.71835693 2458706.71756837 1.629913 3.191 1036.366 1024.53  1.2337514612666287 0.006888186077836004
2458706.7150434  2458706.7185074  2458706.71771884 1.628791 3.003 1036.416 1024.473 1.2147647718100356 0.006732047921704047
2458706.71520544 2458706.71866944 2458706.71788088 1.627645 3.159 1036.415 1024.512 1.2366815256151604 0.006915424964464804
2458706.71534433 2458706.71880833 2458706.71801978 1.62652  3.076 1036.375 1024.468 1.2580720905541083 0.00701680168014465
2458706.71549479 2458706.7189588  2458706.71817024 1.625399 3.0   1036.25  1024.452 1.237414789007878  0.006870550803276128
2458706.71564525 2458706.71910926 2458706.71832071 1.624281 3.026 1036.17  1024.439 1.2339084901001809 0.006884042657509038
2458706.71579572 2458706.71925973 2458706.71847118 1.623163 2.775 1036.248 1024.399 1.2221602809655403 0.006825041611251364
2458706.71594618 2458706.7194102  2458706.71862164 1.622058 3.16  1036.231 1024.393 1.2096065226602755 0.006789104553711521
2458706.71609664 2458706.71956067 2458706.71877211 1.620945 3.04  1036.195 1024.473 1.215398818413664  0.006789988560058185
2458706.71624711 2458706.71971113 2458706.71892258 1.61984  3.05  1036.312 1024.426 1.2395674565062675 0.006881290834407351
2458706.71639757 2458706.7198616  2458706.71907304 1.618731 3.285 1036.366 1024.523 1.2405157722738125 0.006933324367439896
2458706.71654803 2458706.72001207 2458706.71922351 1.617626 3.095 1036.239 1024.401 1.26458808344123   0.006999436732995867
2458706.7166985  2458706.72016253 2458706.71937398 1.616529 3.015 1036.26  1024.511 1.2222866078811943 0.006784651304941256
2458706.71683738 2458706.72030143 2458706.71951287 1.615434 3.162 1036.379 1024.332 1.2152530475935395 0.0067839185754931565
2458706.71698785 2458706.72045189 2458706.71966334 1.614339 3.16  1036.336 1024.457 1.2273249274316116 0.006850096747706693
2458706.71713831 2458706.72060236 2458706.71981381 1.613245 3.011 1036.318 1024.565 1.216665096357079  0.006810288547041848
2458706.71728877 2458706.72075283 2458706.71996427 1.612145 3.059 1036.282 1024.473 1.2301608047211159 0.00686464525881636
2458706.71743924 2458706.7209033  2458706.72011474 1.611041 3.133 1036.308 1024.464 1.218582984634294  0.006798923567933412
2458706.7175897  2458706.72105376 2458706.72026521 1.609948 3.182 1036.289 1024.301 1.235314802819479  0.006920397339017305
2458706.71774016 2458706.72120423 2458706.72041567 1.608865 3.207 1036.102 1024.425 1.2108032549297056 0.006810067970339827
2458706.71789062 2458706.7213547  2458706.72056614 1.607774 3.076 1036.301 1024.41  1.2564781938869347 0.006975588753146263
2458706.71804109 2458706.72150516 2458706.72071661 1.606698 3.096 1036.237 1024.362 1.208447072817773  0.00675254941008393
2458706.71819155 2458706.72165563 2458706.72086708 1.605621 3.057 1036.193 1024.489 1.2309612884220675 0.006853853391131372
2458706.71834201 2458706.7218061  2458706.72101754 1.604541 3.066 1036.391 1024.5   1.2259807909530345 0.0068575714492246295
2458706.71849248 2458706.72195656 2458706.72116801 1.603462 3.013 1036.414 1024.443 1.2338161458255972 0.006872184752235345
2458706.71864294 2458706.72210703 2458706.72131848 1.602395 3.021 1036.364 1024.494 1.2109928753301251 0.006744490140928875
2458706.71878183 2458706.72224592 2458706.72145737 1.601316 3.251 1036.265 1024.275 1.2581490710347825 0.006945540755598716
2458706.71893229 2458706.72239639 2458706.72160784 1.600248 2.984 1036.291 1024.531 1.2258502004745888 0.006808768307035994
2458706.71908275 2458706.72254686 2458706.7217583  1.599182 3.047 1036.301 1024.442 1.215959461632347  0.006780572601583874
2458706.71923322 2458706.72269733 2458706.72190877 1.598113 3.066 1036.313 1024.513 1.216656593093465  0.0068181958158161
2458706.71938368 2458706.72284779 2458706.72205924 1.597053 3.109 1036.303 1024.365 1.238923275502069  0.006875365399946851
2458706.71953414 2458706.72299826 2458706.72220971 1.595986 3.139 1036.181 1024.548 1.2106154859953564 0.006790883702553776
2458706.71968461 2458706.72314873 2458706.72236017 1.594915 3.1   1036.256 1024.397 1.2261388428484825 0.00683217071100849
2458706.71983507 2458706.72329919 2458706.72251064 1.593863 3.093 1036.175 1024.338 1.1996724917062696 0.006738785582855613
2458706.71998553 2458706.72344966 2458706.72266111 1.592802 3.152 1036.32  1024.484 1.2254965179360873 0.00686012060558032
2458706.720136   2458706.72360013 2458706.72281157 1.591756 3.137 1036.446 1024.323 1.2228523227990422 0.006792607024576075
2458706.72028646 2458706.7237506  2458706.72296204 1.590702 3.048 1036.347 1024.565 1.2609984608996125 0.006981213530392945
2458706.72043692 2458706.72390106 2458706.72311251 1.589655 3.165 1036.373 1024.407 1.2153959046621958 0.006788564745385435
2458706.72057581 2458706.72403996 2458706.7232514  1.588611 3.168 1036.419 1024.31  1.2566354118376262 0.00694404407925879
2458706.72072627 2458706.72419042 2458706.72340187 1.587566 3.092 1036.266 1024.42  1.2479591898846671 0.006907649956402051
2458706.72087674 2458706.72434089 2458706.72355233 1.586524 3.233 1036.323 1024.453 1.236789735678001  0.006965584202619619
2458706.7210272  2458706.72449136 2458706.7237028  1.585485 3.119 1036.16  1024.42  1.2135083198465382 0.006772164879370179
2458706.72117766 2458706.72464182 2458706.72385327 1.584447 3.069 1036.278 1024.463 1.224562785882293  0.006832009851080086
2458706.72132812 2458706.72479229 2458706.72400374 1.583406 2.732 1036.176 1024.511 1.235369965064608  0.006863905576920435
2458706.72147859 2458706.72494276 2458706.7241542  1.582373 3.127 1036.237 1024.331 1.1980659066688721 0.006659920571917557
2458706.72162905 2458706.72509323 2458706.72430467 1.581343 3.006 1036.28  1024.562 1.260021228859645  0.006961801447931617
2458706.72177951 2458706.72524369 2458706.72445514 1.580315 2.771 1036.343 1024.512 1.2471310171273289 0.006932055793211484
2458706.72192998 2458706.72539416 2458706.7246056  1.57927  3.079 1036.549 1024.303 1.2303265368912648 0.006863492921220505
2458706.72206887 2458706.72553305 2458706.7247445  1.578245 3.028 1036.302 1024.312 1.2325583235594526 0.006832132947789125
2458706.72221933 2458706.72568352 2458706.72489496 1.577219 3.173 1036.271 1024.465 1.2452266953029654 0.0068916720120635565
2458706.72236979 2458706.72583399 2458706.72504543 1.576193 2.916 1036.285 1024.343 1.2440728493702096 0.00690730096377252
2458706.72252025 2458706.72598445 2458706.7251959  1.575172 3.059 1036.454 1024.466 1.2515803274408819 0.006949240712622541
2458706.72267072 2458706.72613492 2458706.72534637 1.574152 3.098 1036.339 1024.483 1.2220202159944638 0.006824650200555019
2458706.72282118 2458706.72628539 2458706.72549683 1.573131 3.018 1036.138 1024.472 1.2233331503473683 0.006846191147139015
2458706.72297164 2458706.72643585 2458706.7256473  1.572115 3.077 1036.198 1024.293 1.2080151203039904 0.00674793897570847
2458706.72312211 2458706.72658632 2458706.72579777 1.571104 3.058 1036.23  1024.467 1.228413170206181  0.006846371386717475
2458706.72327257 2458706.72673679 2458706.72594823 1.570089 3.09  1036.335 1024.679 1.2499254868507956 0.006966873196432117
2458706.72342303 2458706.72688726 2458706.7260987  1.569085 3.203 1036.177 1024.602 1.24509270381771   0.006936397338174247
2458706.7235735  2458706.72703772 2458706.72624917 1.568073 2.7   1036.283 1024.361 1.2333556983890022 0.006824335174361395
2458706.72371238 2458706.72717662 2458706.72638806 1.567073 3.042 1036.36  1024.416 1.2257663276066373 0.006819249719463158
2458706.72386285 2458706.72732708 2458706.72653853 1.566074 3.136 1036.459 1024.413 1.2347925350543958 0.006867199710589147
2458706.72401331 2458706.72747755 2458706.726689   1.565068 3.112 1036.341 1024.436 1.2277183345578315 0.006848902099225483
2458706.72416377 2458706.72762802 2458706.72683946 1.564052 3.077 1036.391 1024.392 1.2228254584204434 0.006790891412756229
2458706.72431424 2458706.72777848 2458706.72698993 1.563058 3.002 1036.265 1024.432 1.255242730983512  0.006954702608000059
2458706.7244647  2458706.72792895 2458706.7271404  1.562062 3.244 1036.337 1024.364 1.2260105771607668 0.006805746767638676
2458706.72461516 2458706.72807942 2458706.72729086 1.561069 3.053 1036.312 1024.426 1.2448929175712675 0.00685681680731055
2458706.72476562 2458706.72822988 2458706.72744133 1.56008  3.156 1036.337 1024.465 1.2308182933139906 0.006814149931267683
2458706.72491609 2458706.72838035 2458706.7275918  1.559085 3.345 1036.403 1024.58  1.217220571254811  0.006874266741018143
