2.459452484560361132e+06 9.967050948099375196e-01 6.860044563013889887e-03
2.459452484710815363e+06 1.002847562668209180e+00 6.840802786157216576e-03
2.459452484849696513e+06 9.928240138977401097e-01 6.802145866187386467e-03
2.459452485000150744e+06 1.020560051367483068e+00 6.824202810631274478e-03
2.459452485150605440e+06 1.008837578374065291e+00 6.781220496442849632e-03
2.459452485301059671e+06 1.012720101292959196e+00 6.772928332066904464e-03
2.459452485439940821e+06 1.008340086063766350e+00 6.749503233700017250e-03
2.459452485590395052e+06 9.967782365940442979e-01 6.719430759845401203e-03
2.459452485740849283e+06 9.928166436412911855e-01 6.689476575602608735e-03
2.459452485891303979e+06 1.005058799825837568e+00 6.696560809021834607e-03
2.459452486041758209e+06 1.016798176342197824e+00 6.679940179754146126e-03
2.459452486180639360e+06 1.005037329948356151e+00 6.651600116722430900e-03
2.459452486331093591e+06 9.951518132633372371e-01 6.630914455556352095e-03
2.459452486481547821e+06 9.870366001327447458e-01 6.600562843252670737e-03
2.459452486632002518e+06 9.884508081446140570e-01 6.593043629514832443e-03
2.459452486782456748e+06 9.922214954330446091e-01 6.575145597613639252e-03
2.459452486921337899e+06 1.006485745563526102e+00 6.579575512282893023e-03
2.459452487071792129e+06 9.801503772650019819e-01 6.537456900022070409e-03
2.459452487222246360e+06 1.000463925598863435e+00 6.557137412423127976e-03
2.459452487372701056e+06 1.000006969699033244e+00 6.537283533765587788e-03
2.459452487523155287e+06 1.000786133984052251e+00 6.528493176103866528e-03
2.459452487662036438e+06 9.970888288141778188e-01 6.505035532446953005e-03
2.459452487812490668e+06 9.918925576832720026e-01 6.490995995026679379e-03
2.459452487962944899e+06 1.007539772347198381e+00 6.501146370288894347e-03
2.459452488113399595e+06 9.859209676185379800e-01 6.458127755584671358e-03
2.459452488263853826e+06 1.000676060806217960e+00 6.463313096505096493e-03
2.459452488402734976e+06 1.004164755673995879e+00 6.452307781508747481e-03
2.459452488553189207e+06 9.976367112473718546e-01 6.441417000898450214e-03
2.459452488703643437e+06 1.009664889660451426e+00 6.441751841863136395e-03
2.459452488854098134e+06 9.946608900946557474e-01 6.405271701099249544e-03
2.459452489004552364e+06 9.962720922435661652e-01 6.405958907415559150e-03
2.459452489155006595e+06 9.982176797231027132e-01 6.390788421166896174e-03
2.459452489305461291e+06 9.974796126289344755e-01 6.390911717746416108e-03
2.459452489455915522e+06 1.002429220503252338e+00 6.393778832623478979e-03
2.459452489594796672e+06 9.933554734768904604e-01 6.366985296738941931e-03
2.459452489745250903e+06 9.960030778831822085e-01 6.357179776376805855e-03
2.459452489895705134e+06 9.925415408081886826e-01 6.353882062277865957e-03
2.459452490057732910e+06 1.004660966200564776e+00 6.363435982513265810e-03
2.459452490208187606e+06 1.006123481436767442e+00 6.349864596572590142e-03
2.459452490358641837e+06 9.999930303009668675e-01 6.336245644438800832e-03
2.459452490509096067e+06 9.897365974490099916e-01 6.302435469198936976e-03
2.459452490659550764e+06 9.913385867773594207e-01 6.311131946216354607e-03
2.459452490810004994e+06 9.919661801362776865e-01 6.304225460150345017e-03
2.459452490948886145e+06 9.997167257956172115e-01 6.318517223568317562e-03
2.459452491099340376e+06 1.017905797708090532e+00 6.337940503003980722e-03
2.459452491249794606e+06 1.001098007987915928e+00 6.300327535798817304e-03
